id,reviews_per_month,last_review,number_of_reviews
19163061,0.04,2017/06/19,1
19163361,1.71,2019/06/21,38
19163623,1.8,2019/02/11,44
19163801,,,0
19163888,0.48,2017/11/12,12
19164049,0.94,2019/06/03,22
19164752,0.47,2019/03/21,11
19167933,3.37,2019/06/21,85
19170051,0.12,2017/09/27,3
19170980,0.49,2018/10/23,12
19171294,0.17,2018/07/27,2
19171670,0.5,2018/10/23,11
19172071,0.32,2018/08/28,8
19172876,1.45,2019/06/23,35
19173391,0.58,2019/06/07,13
19174466,0.04,2017/08/01,1
19174546,0.08,2017/11/29,2
19174707,0.08,2019/03/31,2
19175288,1.53,2019/06/16,37
19175513,0.4,2018/07/28,9
19175650,0.45,2018/11/04,11
19175819,1.55,2019/06/24,36
19176053,1.31,2019/03/27,30
19176070,,,0
19176163,1.51,2019/05/20,38
19176222,0.37,2017/12/10,9
19176390,1.33,2019/06/28,12
19176790,0.04,2017/06/28,1
19177019,0.09,2017/11/30,2
19177262,1.68,2019/07/06,17
19177573,7.66,2019/06/27,194
19179372,0.9,2019/05/08,22
19179558,4.95,2019/06/23,124
19179608,,,0
19179615,7.79,2019/06/20,195
19179863,1.2,2019/05/20,30
19179961,0.95,2019/05/01,23
19180465,0.04,2017/06/25,1
19180787,0.13,2017/09/23,3
19180868,1.65,2019/06/22,39
19181398,,,0
19181504,0.12,2017/06/24,3
19181881,0.05,2017/10/31,1
19182026,0.36,2018/11/04,9
19182044,2.4,2019/07/05,44
19183619,0.13,2018/07/07,3
19188025,0.46,2019/05/20,10
19188166,1.11,2019/06/30,27
19189347,0.62,2019/04/25,15
19190179,0.46,2019/04/24,6
19190579,1.15,2019/07/06,29
19190801,0.12,2018/01/14,3
19191340,0.64,2018/10/01,15
19192149,4.07,2019/06/22,98
19193139,0.38,2019/05/25,9
19193664,,,0
19193758,0.21,2017/07/30,5
19194997,,,0
19195173,0.04,2017/06/12,1
19195474,0.78,2018/12/26,15
19195537,0.27,2019/03/20,6
19196146,,,0
19196911,0.18,2018/09/30,4
19197129,0.22,2018/05/04,5
19197277,0.04,2017/06/20,1
19197632,3.7,2019/06/20,92
19197983,2.72,2019/06/22,68
19199353,0.61,2019/04/14,15
19200160,1.22,2019/06/10,2
19200270,2.8,2019/05/23,69
19203963,,,0
19204555,0.69,2019/05/07,17
19206035,0.52,2019/03/25,13
19206550,1.02,2019/03/10,22
19207312,0.91,2018/03/11,22
19209436,0.96,2018/01/15,24
19209474,0.16,2017/08/06,4
19209477,,,0
19209710,0.4,2018/08/25,10
19209764,,,0
19209888,,,0
19211023,1.16,2018/06/22,28
19212024,0.04,2017/07/13,1
19212268,1.24,2019/03/03,31
19212370,2.42,2019/06/22,60
19212378,5.99,2019/07/03,150
19212489,5.58,2019/07/01,141
19212985,1.15,2019/01/12,28
19218475,,,0
19219624,0.12,2017/09/27,3
19219988,1.24,2019/06/29,31
19220496,0.33,2017/11/24,8
19221008,0.4,2019/06/23,9
19221072,0.13,2019/06/03,3
19221595,3.22,2019/06/22,79
19222455,0.04,2017/06/13,1
19222766,0.67,2019/06/16,16
19224202,0.17,2018/11/27,4
19224930,0.29,2019/06/27,7
19225682,0.4,2019/05/28,10
19225880,0.11,2019/01/03,2
19226317,0.52,2019/06/30,13
19226897,0.19,2019/07/01,3
19226980,,,0
19227077,3.43,2019/06/26,85
19227138,4.64,2019/06/16,115
19227222,0.81,2019/06/02,1
19227365,4.78,2019/06/24,119
19227424,4.14,2019/06/22,102
19227532,3.46,2019/06/29,81
19227538,0.81,2017/12/25,20
19227560,1.96,2019/07/01,48
19227562,1.51,2019/06/13,20
19228313,,,0
19228956,0.36,2017/09/01,9
19236099,0.52,2018/12/24,12
19236409,0.08,2018/01/09,2
19236716,,,0
19237286,1.21,2019/06/12,26
19239064,,,0
19239282,0.45,2019/07/01,11
19239928,0.21,2017/11/07,5
19240100,0.13,2018/11/02,3
19240332,1.41,2019/07/03,10
19241136,0.29,2019/01/14,7
19241855,0.4,2018/11/12,10
19242128,,,0
19242821,0.23,2017/12/17,5
19243465,1.65,2019/06/02,39
19244237,0.04,2017/07/02,1
19244550,2.47,2019/06/30,60
19244710,0.12,2017/06/26,3
19245830,0.33,2017/09/24,8
19245930,0.85,2019/06/21,21
19246021,0.12,2017/08/08,3
19246114,3.26,2019/07/01,70
19246490,,,0
19246634,0.25,2019/02/22,6
19246662,3.24,2019/06/02,81
19246709,0.11,2018/09/10,2
19247214,1.17,2019/06/24,28
19247235,2.19,2019/06/26,55
19247305,0.21,2017/12/18,5
19248044,,,0
19248045,,,0
19248688,0.04,2017/08/25,1
19249099,1.66,2019/06/15,41
19249136,0.12,2017/06/28,3
19249193,,,0
19250619,,,0
19250742,3.93,2019/05/25,96
19251255,1.08,2018/03/31,26
19260473,0.09,2018/01/01,2
19261252,1.74,2019/07/02,38
19261697,0.04,2017/07/25,1
19261720,,,0
19263405,0.24,2017/12/17,6
19264368,0.16,2018/07/29,4
19265766,0.33,2019/05/26,8
19265792,,,0
19265835,3.52,2019/06/09,71
19266676,,,0
19267834,0.32,2019/06/30,8
19268922,0.76,2018/12/29,14
19269531,0.2,2017/10/01,5
19269676,0.63,2019/01/01,15
19270160,0.24,2017/11/25,6
19271040,5.82,2019/07/07,146
19271084,0.13,2019/02/28,3
19272653,,,0
19272890,,,0
19273138,1.08,2019/06/28,27
19273509,1.24,2018/08/29,30
19274199,1.37,2019/06/09,34
19274206,0.08,2018/01/03,2
19274249,1.09,2019/05/11,27
19274358,0.32,2018/04/22,8
19274584,0.2,2017/07/04,5
19275018,0.45,2018/02/04,11
19278895,0.52,2019/05/19,13
19279519,,,0
19280513,0.04,2017/06/22,1
19280591,2.27,2019/07/02,53
19281846,1.69,2019/05/19,40
19282178,2.46,2019/06/08,61
19282527,0.29,2019/01/01,7
19282891,0.05,2017/09/12,1
19283246,0.32,2019/05/25,8
19284144,0.2,2017/07/01,5
19284253,0.18,2018/11/30,4
19287758,0.31,2018/12/24,6
19288937,4.03,2019/06/21,99
19289198,4.19,2019/06/15,105
19290380,3.04,2019/06/26,76
19290840,0.41,2018/11/22,6
19291110,0.04,2017/06/24,1
19294702,0.14,2017/11/05,3
19294842,1.33,2019/05/01,15
19295472,1.79,2019/07/02,39
19295652,3.37,2019/06/01,38
19295911,6.79,2019/06/22,166
19295941,1.26,2019/06/28,31
19296358,3.7,2019/06/12,80
19296503,0.44,2019/05/25,11
19296720,1.17,2019/03/10,29
19297780,,,0
19297819,5.37,2019/07/03,120
19298754,0.13,2019/01/01,3
19298911,,,0
19302761,0.12,2017/07/09,3
19304453,0.52,2019/02/17,13
19305374,2.32,2019/06/26,57
19306176,0.24,2019/04/23,4
19306475,0.05,2017/11/25,1
19306614,,,0
19307798,,,0
19307997,,,0
19308199,0.38,2018/05/11,9
19308387,4.23,2019/06/30,105
19308804,0.25,2019/07/01,6
19309279,2.93,2019/06/24,72
19309355,0.65,2019/04/23,8
19310278,0.47,2018/11/11,9
19310554,0.28,2019/05/08,4
19311031,0.58,2019/06/01,12
19311153,0.12,2017/09/24,3
19311346,0.88,2019/06/07,22
19312014,,,0
19312705,0.46,2018/08/08,11
19313064,0.16,2019/04/21,3
19313134,,,0
19313483,3.03,2019/06/22,56
19314011,0.16,2019/06/02,3
19314050,0.13,2018/09/02,3
19314589,8.16,2019/06/22,202
19314671,0.94,2019/07/05,23
19314909,0.16,2019/06/01,3
19315138,,,0
19315218,,,0
19315254,0.52,2019/04/26,13
19315654,3.14,2019/06/14,78
19316517,,,0
19317002,0.12,2018/07/01,3
19317196,0.34,2018/08/31,8
19317831,0.48,2017/09/13,12
19317834,0.85,2019/05/13,21
19319184,1.13,2019/05/26,24
19322515,0.25,2019/05/22,6
19322801,,,0
19323563,0.2,2018/01/01,5
19325562,,,0
19326306,0.37,2018/09/30,5
19326520,0.09,2017/09/18,2
19326745,1.51,2018/08/28,37
19327636,1.22,2019/06/30,14
19327822,1.66,2019/06/23,39
19328148,0.71,2018/10/13,7
19328935,0.22,2018/11/12,4
19329404,3.2,2019/06/23,72
19329734,6.22,2019/06/19,155
19329911,,,0
19330704,1.56,2019/07/06,39
19330742,,,0
19330743,1.82,2019/06/26,44
19331686,,,0
19332077,,,0
19332658,0.2,2017/09/25,5
19333921,0.16,2018/05/29,3
19334916,0.16,2018/09/17,2
19339594,0.22,2018/09/19,5
19341760,0.65,2019/06/23,16
19342192,2.53,2019/07/01,61
19342315,,,0
19342731,,,0
19343700,5.91,2019/06/15,143
19343737,0.09,2018/05/17,2
19344708,,,0
19344750,0.43,2019/06/30,10
19345240,0.61,2017/12/17,15
19345676,0.32,2018/04/20,5
19345943,1.92,2019/06/25,46
19346150,0.72,2019/06/16,18
19346710,,,0
19346860,1.21,2019/07/07,30
19347079,1.14,2019/06/28,28
19348139,0.04,2017/07/24,1
19348168,0.1,2018/09/10,1
19348588,4.14,2019/06/30,97
19348689,0.88,2019/06/24,19
19349497,0.44,2018/07/06,11
19351427,0.32,2019/01/02,4
19354239,0.93,2019/06/08,23
19355497,0.12,2017/07/30,3
19356281,,,0
19356518,1.14,2019/06/19,24
19357186,0.12,2017/12/27,3
19359218,,,0
19359301,,,0
19359445,1.42,2019/06/22,34
19360560,,,0
19360685,0.24,2019/07/01,6
19361884,1.29,2019/07/01,32
19361969,,,0
19362079,2.16,2019/06/20,52
19362485,1.53,2019/06/16,38
19362649,0.89,2017/09/30,22
19363356,0.08,2017/06/28,2
19363396,0.04,2017/07/05,1
19363671,0.08,2017/07/03,2
19363728,0.08,2017/07/17,2
19363931,1.36,2019/07/01,32
19363944,0.04,2017/07/21,1
19364229,0.04,2017/07/15,1
19364266,,,0
19364351,0.14,2018/12/12,1
19364590,0.08,2017/07/23,2
19365218,0.12,2017/08/24,3
19367928,1.82,2019/06/15,45
19368455,0.88,2019/07/01,17
19375739,0.04,2017/07/01,1
19376114,2.53,2018/11/08,62
19376182,0.24,2017/08/13,6
19376753,0.04,2017/08/13,1
19376872,1.5,2019/05/19,37
19378517,0.08,2017/07/19,2
19380186,0.58,2019/05/24,14
19380620,0.05,2018/01/04,1
19381437,,,0
19382104,0.04,2017/07/16,1
19382201,0.13,2019/04/15,3
19382819,0.38,2019/07/01,9
19383510,0.23,2019/02/26,1
19383561,0.04,2017/07/31,1
19384034,0.48,2018/09/01,6
19384126,,,0
19385072,0.91,2019/06/05,6
19385683,0.96,2018/04/05,21
19385783,0.68,2018/06/03,17
19385872,,,0
19385941,1.87,2019/07/01,45
19386162,0.48,2019/05/22,12
19386444,3.38,2019/06/22,80
19386545,0.14,2018/01/03,3
19386564,0.41,2018/08/21,10
19387402,5.77,2019/07/05,143
19387438,1.68,2019/07/01,41
19387536,0.25,2018/07/23,6
19387555,,,0
19387694,0.44,2018/12/29,11
19387782,0.97,2019/06/16,20
19388198,0.91,2019/06/16,21
19388293,0.28,2018/04/13,7
19388464,5.02,2019/06/24,124
19389677,0.04,2017/07/24,1
19389911,2.23,2018/05/24,55
19390119,2.67,2019/07/07,65
19390314,,,0
19401219,3.3,2019/06/19,82
19403353,,,0
19403704,0.04,2017/07/03,1
19404654,2.24,2019/06/23,55
19404818,0.29,2019/05/26,7
19405371,3.68,2019/06/29,86
19407214,2.98,2019/06/23,73
19407360,,,0
19407599,0.17,2017/08/02,4
19407781,2.53,2019/06/29,63
19407992,0.43,2019/05/30,10
19408027,0.25,2019/03/29,5
19408620,0.08,2017/09/23,2
19408844,0.41,2018/09/03,10
19408914,0.06,2018/01/17,1
19409299,0.06,2018/01/31,1
19409421,0.51,2018/09/01,12
19409691,,,0
19409883,0.05,2017/12/10,1
19410180,1.26,2019/06/15,31
19410331,0.24,2017/08/15,6
19412140,0.12,2017/07/16,3
19412207,2.13,2019/06/15,42
19413230,2.22,2019/06/20,54
19413670,0.16,2017/08/01,4
19413675,0.32,2017/09/29,8
19413691,0.5,2019/04/07,12
19414154,0.18,2018/04/30,4
19414281,,,0
19414323,0.49,2019/05/20,12
19414732,0.12,2017/07/14,3
19414813,0.17,2019/01/24,3
19415114,0.25,2018/08/28,6
19415314,0.08,2017/06/24,2
19415887,0.6,2019/01/05,14
19415979,0.08,2017/10/01,2
19416433,0.07,2018/05/29,1
19416458,0.04,2017/09/04,1
19424191,0.26,2019/02/23,5
19424753,0.08,2017/07/22,2
19425570,0.81,2019/06/28,16
19427899,,,0
19428065,0.23,2018/10/07,3
19428575,2.1,2019/06/23,52
19429043,3.48,2019/07/06,86
19429202,,,0
19429274,,,0
19430063,0.22,2019/02/05,5
19430074,0.18,2018/04/22,4
19430239,3.43,2019/07/04,85
19430305,0.16,2017/11/01,4
19431326,0.36,2018/10/05,8
19431893,0.65,2017/11/20,16
19433400,0.7,2018/12/20,17
19433585,,,0
19433834,0.58,2018/11/14,14
19436446,0.12,2017/07/31,3
19436634,0.04,2017/08/19,1
19438593,0.15,2018/12/21,1
19438695,0.04,2017/07/07,1
19438978,0.04,2017/06/25,1
19439068,3.31,2019/07/05,82
19439624,0.75,2017/12/11,18
19439682,11.56,2019/07/07,272
19439790,0.3,2019/04/30,7
19439956,3.01,2019/07/01,62
19440004,2.11,2019/06/02,51
19440924,0.97,2018/01/07,24
19441240,0.45,2017/10/22,11
19446302,,,0
19448302,,,0
19448363,1.98,2019/06/25,49
19449463,2.9,2019/06/21,70
19450121,2.48,2019/07/06,53
19450906,0.25,2017/09/05,6
19451978,3.32,2019/06/16,79
19452119,0.42,2019/01/01,10
19452755,0.16,2018/07/29,4
19454344,0.54,2019/05/02,10
19455149,1.63,2019/06/09,40
19455284,1.26,2019/07/01,29
19455395,0.78,2019/05/05,19
19455656,0.08,2018/01/01,2
19455757,0.17,2017/08/12,4
19456350,0.21,2018/08/07,5
19456810,0.08,2017/07/23,2
19457062,5.78,2019/07/04,137
19458290,2.48,2019/06/09,55
19458462,0.3,2019/05/25,7
19459082,1.1,2019/05/26,25
19459142,,,0
19459965,0.39,2018/11/18,9
19460197,0.04,2017/09/04,1
19460218,0.08,2018/07/08,1
19460590,,,0
19466060,0.22,2017/12/27,5
19466277,0.47,2019/06/19,11
19466900,0.37,2019/06/30,9
19468444,,,0
19470210,1.1,2019/05/25,23
19470886,0.65,2019/06/24,16
19471352,1.92,2019/06/29,47
19471948,,,0
19472085,0.91,2019/06/23,22
19472799,0.38,2019/01/02,7
19472906,1.91,2019/07/01,42
19472944,0.3,2019/06/19,7
19473132,0.13,2017/08/30,3
19474100,0.04,2017/07/05,1
19474652,1.22,2018/12/31,29
19475005,0.16,2017/08/21,4
19475058,0.63,2018/08/26,15
19475130,0.78,2018/01/17,19
19475198,0.13,2017/08/18,3
19476630,1.17,2019/06/11,29
19476873,2.52,2019/07/01,61
19477677,0.45,2019/05/11,11
19478537,0.04,2017/07/06,1
19482416,,,0
19485371,0.24,2017/12/15,6
19485634,,,0
19486860,,,0
19487781,0.26,2018/06/29,6
19488137,0.12,2018/03/27,2
19488192,0.36,2019/01/06,5
19489138,0.31,2017/11/27,7
19489293,0.17,2018/09/30,4
19490059,4.4,2019/06/23,107
19490255,0.16,2017/09/13,4
19490499,0.12,2017/07/02,3
19495120,,,0
19495570,1.02,2019/06/19,23
19495598,0.04,2017/08/01,1
19499668,0.86,2019/06/15,21
19501242,0.69,2017/08/12,17
19501640,,,0
19502013,3.36,2019/06/25,83
19502079,2.96,2019/06/30,73
19503971,3.9,2019/06/21,93
19504042,,,0
19504570,5.25,2019/07/01,130
19504985,0.55,2019/06/30,5
19505573,,,0
19505620,1.56,2019/06/21,37
19505956,0.18,2018/09/16,4
19506194,0.37,2019/06/09,9
19506829,,,0
19507013,0.73,2019/06/04,17
19508209,0.08,2019/03/20,2
19509586,1.96,2019/06/23,48
19517513,1.12,2019/06/23,27
19518453,,,0
19520573,5.37,2019/07/05,127
19520991,0.65,2019/03/17,15
19521346,0.46,2019/05/20,11
19521605,0.22,2017/09/24,5
19523180,0.08,2019/05/26,2
19523894,2.6,2019/06/10,61
19524083,1.36,2019/06/09,33
19525377,0.04,2017/06/27,1
19525455,0.58,2019/06/30,6
19525675,,,0
19526601,0.99,2019/06/22,24
19526750,0.19,2018/09/17,4
19527028,4.35,2019/06/25,28
19527492,0.19,2018/12/12,4
19528326,2.49,2019/06/30,58
19528396,0.19,2019/01/02,4
19529637,0.37,2019/06/08,9
19530067,3.39,2019/06/23,81
19530271,0.04,2017/07/09,1
19530518,0.67,2019/06/05,8
19530652,,,0
19530778,2.03,2019/06/30,32
19531174,0.12,2018/10/23,1
19531390,2.9,2019/06/21,70
19531541,0.31,2018/10/14,7
19531580,,,0
19531601,0.23,2019/01/30,5
19531805,0.04,2017/07/03,1
19531901,0.2,2017/08/12,5
19532027,3.72,2019/07/05,90
19532157,0.74,2018/09/02,17
19532164,,,0
19532225,,,0
19532448,0.29,2018/10/08,7
19532789,1.4,2019/06/22,33
19532805,1.44,2019/03/17,35
19532907,2.68,2019/06/22,66
19533025,0.09,2018/07/31,2
19533701,0.09,2018/08/27,1
19533966,4.29,2019/06/27,104
19538717,0.19,2018/09/05,2
19542512,4.74,2019/06/25,117
19544104,0.58,2019/05/18,1
19544381,0.08,2017/10/17,2
19544404,,,0
19544478,0.33,2018/12/01,8
19544766,,,0
19545851,0.04,2017/08/10,1
19546150,,,0
19546202,0.16,2019/07/01,4
19547068,7.64,2019/06/23,185
19547213,1.19,2019/07/07,29
19547384,,,0
19548503,0.44,2019/07/01,10
19548992,,,0
19549547,0.45,2019/06/14,11
19550419,0.73,2019/04/07,18
19550594,3.49,2019/06/17,75
19550838,0.09,2017/09/05,2
19551198,0.95,2018/11/27,23
19553123,0.96,2019/07/04,23
19553193,,,0
19553306,0.25,2018/10/21,6
19554164,0.16,2017/08/01,4
19554491,,,0
19554564,5.55,2019/06/28,134
19554598,5.28,2019/06/22,128
19554980,0.91,2018/03/26,17
19555750,4.13,2019/06/21,101
19556174,,,0
19558926,,,0
19559780,0.68,2019/05/28,16
19563107,0.05,2017/09/30,1
19563669,0.21,2019/07/05,2
19564437,,,0
19566229,2.86,2019/07/01,70
19566557,0.53,2019/05/31,11
19567154,,,0
19567443,3.51,2019/06/16,83
19567629,5.39,2019/06/23,129
19568889,1.49,2019/06/16,36
19569016,0.15,2018/09/14,2
19569054,,,0
19569411,0.08,2017/07/20,2
19569481,1.27,2019/06/01,31
19571034,0.29,2018/09/07,4
19571350,1.05,2019/05/27,25
19571955,0.08,2017/07/22,2
19572489,0.38,2017/12/31,9
19572516,0.21,2017/08/30,5
19573709,0.58,2019/06/14,6
19573919,,,0
19574919,,,0
19574956,0.25,2017/12/29,6
19575376,0.59,2018/05/19,14
19577620,2.69,2019/07/04,65
19579695,0.17,2017/09/13,4
19582132,0.09,2017/09/28,2
19582754,2.58,2019/05/26,62
19583464,,,0
19583985,,,0
19585955,0.04,2017/07/04,1
19586399,3.42,2019/06/14,83
19586663,0.04,2017/08/09,1
19587940,0.12,2017/07/17,3
19588190,0.57,2019/05/17,1
19588669,0.89,2019/05/13,20
19588726,0.57,2019/05/19,13
19589726,1.03,2019/05/11,23
19590061,5.3,2019/06/17,130
19590073,0.62,2018/12/13,14
19590209,1.34,2019/04/23,30
19591107,2.27,2019/05/09,50
19591602,2.11,2019/06/19,48
19591709,4.12,2019/07/03,101
19592057,,,0
19592223,0.34,2019/06/01,5
19593009,0.04,2017/07/16,1
19593631,0.3,2019/02/20,7
19596021,1.07,2019/07/02,21
19602390,2.81,2019/07/02,68
19602515,0.27,2019/07/02,5
19602663,,,0
19602883,,,0
19602922,0.54,2018/10/29,13
19603055,0.08,2017/08/16,2
19603348,,,0
19603487,0.06,2018/03/17,1
19603624,,,0
19603759,0.13,2018/06/17,3
19604123,3.13,2019/06/30,64
19604361,0.99,2018/12/16,22
19605856,0.08,2017/07/22,2
19606247,0.12,2017/08/27,3
19606485,,,0
19606813,3.61,2019/07/01,45
19608042,,,0
19608383,3.59,2019/06/26,88
19609107,0.16,2017/07/20,4
19609161,0.17,2017/08/12,4
19609919,,,0
19610687,3.08,2019/06/15,74
19611015,2.85,2019/06/16,68
19617695,0.12,2017/10/01,3
19618443,,,0
19618958,3.27,2019/05/05,76
19619159,0.16,2017/10/23,4
19619177,3.13,2019/07/04,74
19619393,0.36,2019/05/19,4
19620202,1.8,2019/06/30,44
19621012,,,0
19621042,0.14,2019/06/24,3
19621610,0.17,2017/09/01,4
19621939,1.91,2019/06/30,44
19622470,0.5,2017/10/09,12
19622700,0.35,2018/11/08,8
19622976,2.07,2019/06/26,50
19623349,,,0
19623614,3.52,2019/06/30,85
19625050,0.09,2018/01/04,2
19625202,4.37,2019/06/19,107
19625234,3.52,2019/07/07,85
19625292,0.34,2019/06/26,4
19626464,3.38,2019/05/19,82
19626535,,,0
19630271,0.43,2018/10/08,10
19633139,1.31,2018/12/13,31
19633511,,,0
19634067,0.06,2018/02/14,1
19634230,0.16,2018/01/03,4
19635738,,,0
19636727,1.6,2019/05/09,36
19637270,0.17,2018/01/01,4
19637278,1.22,2018/10/17,28
19638414,,,0
19639687,0.12,2017/07/15,3
19640913,0.37,2018/04/06,9
19641775,3.58,2019/06/25,80
19642050,2.49,2019/06/28,60
19642392,0.33,2017/08/10,8
19643201,1.16,2019/06/08,25
19643642,0.23,2018/09/28,5
19644363,2.98,2019/06/29,67
19645931,0.06,2018/01/24,1
19650084,2.1,2019/06/01,51
19650166,0.67,2019/05/19,15
19651861,1.85,2018/06/24,45
19652739,1.71,2019/06/28,39
19653554,2.37,2019/06/21,55
19653866,2.75,2019/06/20,65
19654252,0.25,2017/09/09,6
19654970,4.5,2019/06/18,109
19655186,0.08,2017/08/09,2
19655651,,,0
19659617,,,0
19659874,0.58,2019/04/06,13
19660325,0.13,2018/10/10,3
19660327,1,2019/06/21,1
19660760,2.2,2019/06/30,53
19661183,1.04,2018/10/14,25
19661733,2.38,2019/05/07,57
19662367,3.62,2019/06/30,83
19662812,1.42,2019/07/03,34
19663834,0.04,2017/07/06,1
19670093,0.47,2018/09/29,11
19670458,3.4,2019/07/02,83
19670481,2.75,2019/06/16,65
19670499,3.04,2019/06/11,74
19670506,0.33,2018/04/10,8
19670522,2.83,2019/07/02,69
19670534,2.02,2019/06/03,49
19671061,0.38,2017/10/07,9
19671104,0.58,2017/10/19,14
19672894,0.13,2017/07/27,3
19672975,0.13,2018/08/22,3
19673076,2.74,2019/07/06,57
19673318,0.46,2019/05/20,11
19673610,0.34,2018/11/06,3
19673728,0.33,2018/08/28,8
19674485,1.07,2019/04/23,24
19674542,0.04,2017/07/08,1
19675121,0.18,2017/09/30,4
19675166,,,0
19675738,2.08,2019/06/10,49
19675743,3.76,2019/05/01,88
19676100,3.73,2019/06/20,90
19676301,0.17,2017/08/22,4
19677221,0.58,2018/08/02,14
19677284,0.12,2018/08/13,3
19677579,0.08,2018/07/08,1
19677749,1.93,2019/06/25,46
19678436,0.04,2017/09/03,1
19680275,,,0
19681256,,,0
19682018,0.11,2018/12/02,2
19686426,1.96,2019/07/06,36
19689686,,,0
19690331,0.12,2017/08/08,3
19691108,2.48,2019/06/02,55
19691179,2.19,2019/06/30,52
19691525,0.65,2019/04/19,11
19691853,0.66,2019/05/13,16
19691986,3.92,2019/06/23,93
19692421,0.22,2019/03/30,5
19692746,4.9,2019/06/12,110
19693245,0.09,2018/08/05,2
19693849,0.37,2018/08/18,9
19694308,0.09,2017/08/31,2
19694938,3.26,2019/06/17,78
19694951,0.52,2019/06/27,12
19695276,0.09,2017/11/12,2
19695709,0.9,2019/07/01,22
19696119,2.98,2018/09/25,72
19696674,5.36,2019/06/30,131
19696746,0.08,2017/08/31,2
19696952,0.1,2017/11/29,2
19696972,0.54,2018/03/27,13
19697371,0.12,2018/12/17,3
19698169,,,0
19698772,2.31,2019/05/09,49
19699039,0.17,2018/08/27,4
19699218,0.74,2018/10/08,18
19699241,,,0
19699596,2.61,2019/06/16,60
19700585,0.35,2018/01/01,8
19700871,0.04,2017/07/16,1
19701037,0.27,2019/03/03,4
19701427,,,0
19701453,,,0
19701644,,,0
19701809,0.29,2018/08/07,7
19701913,0.77,2019/01/01,18
19702498,0.34,2018/09/09,8
19702506,0.67,2019/04/21,16
19703922,2.55,2019/06/29,33
19708955,0.62,2019/01/01,12
19709550,0.08,2018/01/02,2
19709666,4.67,2019/06/27,112
19710391,0.13,2017/09/17,3
19710742,3.29,2019/06/23,74
19710855,2.85,2019/06/23,67
19711512,0.86,2018/08/21,21
19712270,1.09,2018/07/01,26
19712405,0.35,2018/06/02,8
19712687,,,0
19713074,0.13,2017/07/31,3
19713885,2.31,2019/06/11,55
19714056,0.04,2017/08/21,1
19714504,,,0
19714903,0.41,2019/04/27,1
19715121,1.57,2019/06/16,36
19716375,1.4,2019/07/01,34
19716501,0.25,2017/10/29,6
19717109,0.04,2017/07/08,1
19717572,,,0
19717632,0.3,2018/07/08,6
19717723,3.12,2019/07/01,75
19718634,2.89,2019/06/03,59
19718993,0.09,2017/09/26,2
19719080,0.21,2017/10/23,5
19719874,0.09,2018/08/06,1
19720055,0.5,2019/05/10,1
19720126,0.09,2017/08/22,2
19720270,0.89,2019/02/24,21
19720565,,,0
19720877,0.27,2018/12/31,6
19720907,0.25,2018/07/26,6
19721338,,,0
19721535,0.38,2019/06/14,9
19721906,3.67,2019/06/22,88
19728214,,,0
19729892,0.6,2019/06/30,14
19730080,0.71,2018/08/27,17
19730428,0.04,2017/07/17,1
